OrderDetailID,OrderID,ProductID,Quantity,Price
OD004552,O01519,P0159,3,50661.93
OD004553,O01519,P0492,1,5178.13
OD004554,O01519,P0118,3,107988.48
OD004555,O01520,P0272,2,95903.08
OD004556,O01520,P0072,2,61172.18
OD004557,O01520,P0003,1,48147.23
OD004558,O01521,P0067,3,67546.41
OD004559,O01521,P0178,1,6742.5
OD004560,O01521,P0054,1,49403.07
OD004561,O01521,P0495,2,35363.1
OD004562,O01522,P0227,1,36013.96
OD004563,O01522,P0254,1,31781.67
OD004564,O01522,P0226,1,22025.27
OD004565,O01523,P0418,3,34905.54
OD004566,O01523,P0369,3,89159.01
OD004567,O01524,P0160,1,41383.45
OD004568,O01524,P0358,1,20030.96
OD004569,O01524,P0181,1,7171.29
OD004570,O01524,P0397,3,112159.98
OD004571,O01524,P0378,1,44960.42
OD004572,O01525,P0259,2,62295.6
OD004573,O01525,P0111,1,13770.51
OD004574,O01525,P0093,2,87949.92
OD004575,O01526,P0250,1,16084.33
OD004576,O01526,P0487,3,78164.91
OD004577,O01527,P0140,3,86369.13
OD004578,O01527,P0144,2,39831.06
OD004579,O01528,P0336,2,48680.3
OD004580,O01528,P0441,1,31441.06
OD004581,O01528,P0333,1,5203.19
OD004582,O01528,P0485,3,142512.72
OD004583,O01529,P0126,3,86248.53
OD004584,O01529,P0050,3,146514.54
OD004585,O01529,P0320,1,1924.24
OD004586,O01529,P0427,1,32006.32
OD004587,O01530,P0311,2,52241.92
OD004588,O01530,P0227,2,72027.92
OD004589,O01530,P0062,1,719.92
OD004590,O01530,P0430,2,86703.36
OD004591,O01531,P0195,3,115124.85
OD004592,O01531,P0402,3,15456.48
OD004593,O01531,P0232,3,143019.57
OD004594,O01531,P0251,3,39593.19
OD004595,O01531,P0120,2,75145.62
OD004596,O01532,P0069,3,131616.3
OD004597,O01532,P0123,1,3842.47
OD004598,O01532,P0309,3,14988.09
OD004599,O01532,P0059,3,15666.66
OD004600,O01533,P0469,3,25309.02
OD004601,O01533,P0399,1,8358.74
OD004602,O01533,P0454,2,78767.9
OD004603,O01533,P0113,1,7688.42
OD004604,O01534,P0138,3,6703.62
OD004605,O01534,P0440,3,82513.62
OD004606,O01534,P0190,2,63226.98
OD004607,O01534,P0427,3,96018.96
OD004608,O01535,P0398,1,42310.86
OD004609,O01536,P0142,1,42626.52
OD004610,O01536,P0375,3,33254.64
OD004611,O01537,P0250,2,32168.66
OD004612,O01537,P0118,2,71992.32
OD004613,O01538,P0044,1,29870.75
OD004614,O01538,P0396,1,8750.11
OD004615,O01538,P0210,3,106218.45
OD004616,O01538,P0388,1,48051.78
OD004617,O01539,P0059,2,10444.44
OD004618,O01539,P0177,3,94523.25
OD004619,O01540,P0254,2,63563.34
OD004620,O01540,P0096,3,15503.22
OD004621,O01540,P0466,2,64141.48
OD004622,O01540,P0197,1,11828.38
OD004623,O01540,P0098,2,60272.76
OD004624,O01541,P0291,3,116393.94
OD004625,O01542,P0194,1,49657.42
OD004626,O01543,P0151,3,100499.58
OD004627,O01544,P0361,2,44747.76
OD004628,O01544,P0260,3,12782.04
OD004629,O01544,P0170,3,80883.33
OD004630,O01544,P0472,3,131333.7
OD004631,O01544,P0018,2,77891.34
OD004632,O01545,P0065,1,46224.7
OD004633,O01545,P0241,2,84016.28
OD004634,O01545,P0483,2,16750.58
OD004635,O01545,P0315,2,12902.46
OD004636,O01546,P0391,2,87302.0
OD004637,O01546,P0264,1,40033.67
OD004638,O01546,P0005,3,52666.62
OD004639,O01547,P0357,2,17242.16
OD004640,O01548,P0357,1,8621.08
OD004641,O01548,P0404,3,140949.39
OD004642,O01548,P0101,2,22875.5
OD004643,O01548,P0488,1,19763.51
OD004644,O01548,P0401,2,8418.08
OD004645,O01549,P0013,1,2877.19
OD004646,O01549,P0070,3,46880.16
OD004647,O01550,P0056,1,710.67
OD004648,O01550,P0278,3,60685.14
OD004649,O01550,P0387,3,111334.47
OD004650,O01551,P0102,2,83404.84
OD004651,O01551,P0367,2,91343.18
OD004652,O01552,P0147,1,3515.25
OD004653,O01552,P0182,3,84991.95
OD004654,O01552,P0057,1,32036.35
OD004655,O01552,P0183,2,26211.78
OD004656,O01552,P0033,1,7304.63
OD004657,O01553,P0188,1,13140.53
OD004658,O01553,P0239,2,2806.48
OD004659,O01553,P0440,2,55009.08
OD004660,O01554,P0077,3,95310.78
OD004661,O01555,P0222,3,49779.69
OD004662,O01555,P0173,2,72693.04
OD004663,O01555,P0254,1,31781.67
OD004664,O01555,P0055,1,9847.69
OD004665,O01556,P0115,3,133205.19
OD004666,O01556,P0499,3,67137.24
OD004667,O01556,P0338,1,38071.08
OD004668,O01557,P0298,3,30362.19
OD004669,O01557,P0210,2,70812.3
OD004670,O01557,P0143,3,115718.4
OD004671,O01557,P0137,2,44152.56
OD004672,O01557,P0282,1,38700.74
OD004673,O01558,P0214,3,91180.77
OD004674,O01558,P0390,3,141141.45
OD004675,O01558,P0102,2,83404.84
OD004676,O01558,P0063,1,1796.02
OD004677,O01559,P0109,2,58341.42
OD004678,O01559,P0032,1,22132.39
OD004679,O01559,P0002,1,29810.32
OD004680,O01559,P0500,3,91848.72
OD004681,O01560,P0284,1,9525.56
OD004682,O01560,P0415,1,37467.77
OD004683,O01561,P0300,2,20139.58
OD004684,O01561,P0127,3,129659.79
OD004685,O01561,P0064,2,59995.84
OD004686,O01561,P0192,1,32881.09
OD004687,O01561,P0157,3,477.03
OD004688,O01562,P0215,3,36705.96
OD004689,O01563,P0176,3,91993.38
OD004690,O01564,P0238,2,12684.94
OD004691,O01564,P0496,3,19338.99
OD004692,O01565,P0106,2,66852.6
OD004693,O01565,P0104,3,77810.13
OD004694,O01565,P0099,1,5087.08
OD004695,O01565,P0345,2,56514.24
OD004696,O01565,P0388,2,96103.56
OD004697,O01566,P0261,2,69295.22
OD004698,O01566,P0465,3,115243.59
OD004699,O01566,P0238,1,6342.47
OD004700,O01566,P0267,3,111377.79
OD004701,O01566,P0141,1,8803.86
OD004702,O01567,P0199,3,63996.0
OD004703,O01567,P0284,2,19051.12
OD004704,O01568,P0382,3,30891.45
OD004705,O01568,P0485,1,47504.24
OD004706,O01568,P0265,2,61726.32
OD004707,O01568,P0248,3,113146.65
OD004708,O01568,P0438,2,51734.68
OD004709,O01569,P0316,3,31410.96
OD004710,O01569,P0293,1,486.78
OD004711,O01569,P0434,2,11145.14
OD004712,O01570,P0078,3,41607.63
OD004713,O01570,P0115,3,133205.19
OD004714,O01570,P0339,3,47198.88
OD004715,O01571,P0444,2,13964.98
OD004716,O01571,P0290,1,26416.08
OD004717,O01571,P0202,3,92446.68
OD004718,O01572,P0451,1,32544.56
OD004719,O01572,P0111,3,41311.53
OD004720,O01573,P0377,3,46528.47
OD004721,O01574,P0494,3,79167.45
OD004722,O01574,P0283,1,18807.75
OD004723,O01574,P0396,3,26250.33
OD004724,O01575,P0367,1,45671.59
OD004725,O01575,P0176,3,91993.38
OD004726,O01575,P0452,3,85527.48
OD004727,O01575,P0222,2,33186.46
OD004728,O01575,P0404,3,140949.39
OD004729,O01576,P0287,1,28596.46
OD004730,O01576,P0226,3,66075.81
OD004731,O01576,P0460,3,126614.85
OD004732,O01577,P0412,2,57957.92
OD004733,O01577,P0304,3,13418.31
OD004734,O01577,P0101,1,11437.75
OD004735,O01577,P0415,1,37467.77
OD004736,O01577,P0169,3,29415.48
OD004737,O01578,P0069,2,87744.2
OD004738,O01578,P0298,3,30362.19
OD004739,O01578,P0059,2,10444.44
OD004740,O01579,P0027,1,26312.15
OD004741,O01579,P0206,2,32835.72
OD004742,O01579,P0101,3,34313.25
OD004743,O01579,P0465,2,76829.06
OD004744,O01580,P0222,1,16593.23
OD004745,O01580,P0224,3,1785.09
OD004746,O01580,P0072,1,30586.09
OD004747,O01580,P0176,1,30664.46
OD004748,O01580,P0355,1,48668.56
OD004749,O01581,P0497,1,14070.95
OD004750,O01582,P0190,1,31613.49
OD004751,O01582,P0074,3,94801.77
OD004752,O01582,P0274,1,36502.79
OD004753,O01582,P0222,2,33186.46
OD004754,O01582,P0397,1,37386.66
OD004755,O01583,P0230,2,25882.78
OD004756,O01583,P0059,3,15666.66
OD004757,O01583,P0125,3,134926.98
OD004758,O01584,P0073,3,88802.82
OD004759,O01585,P0139,1,38016.17
OD004760,O01586,P0478,3,135643.38
OD004761,O01586,P0277,2,95197.56
OD004762,O01587,P0460,2,84409.9
OD004763,O01587,P0323,2,94009.78
OD004764,O01587,P0161,2,57995.8
OD004765,O01588,P0099,2,10174.16
OD004766,O01588,P0155,3,21514.71
OD004767,O01588,P0275,2,80521.88
OD004768,O01589,P0173,3,109039.56
OD004769,O01590,P0136,1,2991.68
OD004770,O01591,P0033,2,14609.26
OD004771,O01591,P0483,1,8375.29
OD004772,O01591,P0450,2,26686.3
OD004773,O01591,P0008,1,21635.32
OD004774,O01591,P0004,2,29527.22
OD004775,O01592,P0155,3,21514.71
OD004776,O01592,P0444,2,13964.98
OD004777,O01592,P0085,3,99549.84
OD004778,O01592,P0238,1,6342.47
OD004779,O01593,P0344,1,6188.97
OD004780,O01593,P0218,3,77952.3
OD004781,O01594,P0123,2,7684.94
OD004782,O01594,P0152,1,24420.94
OD004783,O01594,P0015,2,58240.62
OD004784,O01594,P0372,3,39744.84
OD004785,O01594,P0355,2,97337.12
OD004786,O01595,P0478,3,135643.38
OD004787,O01596,P0201,2,76541.52
OD004788,O01597,P0156,1,37082.36
OD004789,O01597,P0472,3,131333.7
OD004790,O01598,P0123,1,3842.47
OD004791,O01598,P0058,1,19851.06
OD004792,O01598,P0498,1,23027.23
OD004793,O01599,P0127,1,43219.93
OD004794,O01599,P0053,1,28738.91
OD004795,O01599,P0141,1,8803.86
OD004796,O01600,P0005,3,52666.62
OD004797,O01600,P0067,3,67546.41
OD004798,O01600,P0480,1,34183.23
OD004799,O01600,P0209,1,25876.61
OD004800,O01600,P0488,1,19763.51
OD004801,O01601,P0043,1,31823.55
OD004802,O01601,P0019,3,43642.47
OD004803,O01602,P0284,1,9525.56
OD004804,O01602,P0017,2,3770.0
OD004805,O01602,P0192,2,65762.18
OD004806,O01603,P0486,3,10177.89
OD004807,O01603,P0451,1,32544.56
OD004808,O01603,P0063,3,5388.06
OD004809,O01603,P0253,3,86577.21
OD004810,O01604,P0017,2,3770.0
OD004811,O01604,P0140,1,28789.71
OD004812,O01604,P0481,1,19065.63
OD004813,O01604,P0392,3,34217.16
OD004814,O01604,P0269,2,69805.24
OD004815,O01605,P0257,3,53659.47
OD004816,O01605,P0414,3,88436.43
OD004817,O01605,P0239,2,2806.48
OD004818,O01606,P0046,2,67462.54
OD004819,O01607,P0050,1,48838.18
OD004820,O01607,P0058,2,39702.12
OD004821,O01608,P0179,2,31797.26
OD004822,O01609,P0352,1,22564.59
OD004823,O01609,P0408,3,90181.23
OD004824,O01609,P0140,1,28789.71
OD004825,O01610,P0104,1,25936.71
OD004826,O01610,P0014,1,46778.4
OD004827,O01610,P0343,1,36254.41
OD004828,O01610,P0083,3,102439.89
OD004829,O01610,P0033,1,7304.63
OD004830,O01611,P0473,3,20225.46
OD004831,O01611,P0218,3,77952.3
OD004832,O01612,P0496,3,19338.99
OD004833,O01613,P0404,3,140949.39
OD004834,O01613,P0331,3,119340.21
OD004835,O01613,P0108,3,92383.83
OD004836,O01613,P0175,3,32140.47
OD004837,O01613,P0069,2,87744.2
OD004838,O01614,P0015,3,87360.93
OD004839,O01614,P0451,1,32544.56
OD004840,O01614,P0396,3,26250.33
OD004841,O01615,P0401,2,8418.08
OD004842,O01616,P0499,2,44758.16
OD004843,O01617,P0398,2,84621.72
OD004844,O01618,P0428,2,72367.56
OD004845,O01618,P0369,1,29719.67
OD004846,O01618,P0152,3,73262.82
OD004847,O01618,P0475,1,35943.68
OD004848,O01618,P0124,3,115938.09
OD004849,O01619,P0346,1,13256.96
OD004850,O01619,P0265,2,61726.32
OD004851,O01620,P0354,3,126463.92
OD004852,O01621,P0438,3,77602.02
OD004853,O01621,P0077,3,95310.78
OD004854,O01621,P0159,3,50661.93
OD004855,O01622,P0497,2,28141.9
OD004856,O01622,P0103,1,43879.19
OD004857,O01623,P0034,3,70359.51
OD004858,O01623,P0129,1,26497.65
OD004859,O01624,P0336,2,48680.3
OD004860,O01624,P0268,3,148893.3
OD004861,O01625,P0394,2,48481.34
OD004862,O01625,P0397,3,112159.98
OD004863,O01626,P0287,3,85789.38
OD004864,O01626,P0323,3,141014.67
OD004865,O01627,P0339,3,47198.88
OD004866,O01627,P0139,2,76032.34
OD004867,O01627,P0397,3,112159.98
OD004868,O01627,P0407,1,15477.24
OD004869,O01627,P0133,2,51215.0
OD004870,O01628,P0084,2,49939.34
OD004871,O01628,P0346,3,39770.88
OD004872,O01628,P0217,1,43359.09
OD004873,O01629,P0463,3,25867.05
OD004874,O01629,P0262,1,17889.61
OD004875,O01629,P0399,2,16717.48
OD004876,O01629,P0234,3,94965.36
OD004877,O01630,P0155,1,7171.57
OD004878,O01630,P0200,3,41824.32
OD004879,O01631,P0051,3,2721.51
OD004880,O01631,P0104,1,25936.71
OD004881,O01631,P0053,1,28738.91
OD004882,O01631,P0086,2,90828.36
OD004883,O01631,P0036,1,24513.98
OD004884,O01632,P0208,1,45993.95
OD004885,O01633,P0450,2,26686.3
OD004886,O01633,P0064,3,89993.76
OD004887,O01633,P0196,1,31927.62
OD004888,O01633,P0026,1,13404.03
OD004889,O01633,P0066,1,40944.42
OD004890,O01634,P0191,2,8228.2
OD004891,O01634,P0396,2,17500.22
OD004892,O01634,P0458,2,61629.3
OD004893,O01635,P0032,1,22132.39
OD004894,O01635,P0009,2,64269.9
OD004895,O01635,P0003,1,48147.23
OD004896,O01636,P0344,3,18566.91
OD004897,O01636,P0368,2,57498.34
OD004898,O01637,P0266,1,24933.26
OD004899,O01637,P0497,2,28141.9
OD004900,O01638,P0323,3,141014.67
OD004901,O01638,P0197,1,11828.38
OD004902,O01638,P0060,3,77866.29
OD004903,O01638,P0434,3,16717.71
OD004904,O01639,P0290,3,79248.24
OD004905,O01639,P0270,2,22105.8
OD004906,O01639,P0478,3,135643.38
OD004907,O01639,P0100,1,7336.08
OD004908,O01640,P0287,1,28596.46
OD004909,O01641,P0116,3,21551.67
OD004910,O01641,P0388,3,144155.34
OD004911,O01641,P0207,3,95434.8
OD004912,O01641,P0490,2,4434.28
OD004913,O01642,P0347,2,97067.62
OD004914,O01642,P0166,2,9408.9
OD004915,O01643,P0241,1,42008.14
OD004916,O01643,P0119,3,71371.65
OD004917,O01643,P0283,3,56423.25
OD004918,O01644,P0158,2,1495.12
OD004919,O01644,P0454,2,78767.9
OD004920,O01644,P0282,2,77401.48
OD004921,O01644,P0380,1,8354.83
OD004922,O01645,P0138,3,6703.62
OD004923,O01646,P0048,2,31938.52
OD004924,O01647,P0310,1,32555.16
OD004925,O01647,P0116,3,21551.67
OD004926,O01647,P0481,2,38131.26
OD004927,O01647,P0458,1,30814.65
OD004928,O01647,P0039,2,48625.88
OD004929,O01648,P0206,1,16417.86
OD004930,O01648,P0166,3,14113.35
OD004931,O01649,P0372,3,39744.84
OD004932,O01649,P0260,3,12782.04
OD004933,O01649,P0068,3,43564.56
OD004934,O01649,P0199,1,21332.0
OD004935,O01649,P0287,2,57192.92
OD004936,O01650,P0373,2,12923.86
OD004937,O01651,P0029,1,1746.82
OD004938,O01652,P0435,2,95933.84
OD004939,O01652,P0070,2,31253.44
OD004940,O01652,P0084,2,49939.34
OD004941,O01653,P0167,2,19615.54
OD004942,O01654,P0226,1,22025.27
OD004943,O01655,P0143,2,77145.6
OD004944,O01655,P0218,3,77952.3
OD004945,O01655,P0261,1,34647.61
OD004946,O01655,P0076,3,101235.15
OD004947,O01656,P0179,2,31797.26
OD004948,O01656,P0013,1,2877.19
OD004949,O01656,P0086,1,45414.18
OD004950,O01657,P0083,2,68293.26
OD004951,O01657,P0367,1,45671.59
OD004952,O01657,P0160,2,82766.9
OD004953,O01657,P0019,2,29094.98
OD004954,O01658,P0375,3,33254.64
OD004955,O01659,P0470,2,13050.64
OD004956,O01659,P0300,2,20139.58
OD004957,O01659,P0307,2,55488.36
OD004958,O01659,P0046,2,67462.54
OD004959,O01659,P0025,3,98048.4
OD004960,O01660,P0283,1,18807.75
OD004961,O01660,P0041,3,19874.25
OD004962,O01661,P0230,2,25882.78
OD004963,O01661,P0260,3,12782.04
OD004964,O01661,P0355,1,48668.56
OD004965,O01661,P0436,1,17907.21
OD004966,O01661,P0049,3,101055.42
OD004967,O01662,P0184,2,81184.64
OD004968,O01662,P0214,3,91180.77
OD004969,O01662,P0234,1,31655.12
OD004970,O01662,P0351,2,33738.58
OD004971,O01662,P0120,1,37572.81
OD004972,O01663,P0222,1,16593.23
OD004973,O01663,P0132,1,16953.1
OD004974,O01663,P0227,3,108041.88
OD004975,O01663,P0143,2,77145.6
OD004976,O01663,P0197,1,11828.38
OD004977,O01664,P0370,3,141394.38
OD004978,O01664,P0376,2,85027.62
OD004979,O01664,P0293,3,1460.34
OD004980,O01664,P0251,3,39593.19
OD004981,O01664,P0055,3,29543.07
OD004982,O01665,P0379,3,40575.21
OD004983,O01665,P0217,3,130077.27
OD004984,O01665,P0318,1,15284.42
OD004985,O01665,P0035,2,88647.62
OD004986,O01665,P0491,1,14220.38
OD004987,O01666,P0243,1,39529.4
OD004988,O01666,P0432,2,42947.86
OD004989,O01666,P0448,2,15022.82
OD004990,O01666,P0044,3,89612.25
OD004991,O01667,P0071,2,63780.52
OD004992,O01668,P0313,2,73815.2
OD004993,O01668,P0285,1,49168.83
OD004994,O01668,P0282,3,116102.22
OD004995,O01668,P0254,2,63563.34
OD004996,O01668,P0449,3,95631.57
OD004997,O01669,P0400,2,48102.82
OD004998,O01669,P0384,1,30276.68
OD004999,O01669,P0340,2,94611.4
OD005000,O01669,P0019,3,43642.47
OD005001,O01670,P0156,3,111247.08
OD005002,O01670,P0373,2,12923.86
OD005003,O01670,P0105,1,1634.46
OD005004,O01670,P0328,2,15271.74
OD005005,O01670,P0178,1,6742.5
OD005006,O01671,P0178,3,20227.5
OD005007,O01671,P0272,3,143854.62
OD005008,O01672,P0268,1,49631.1
OD005009,O01672,P0189,2,42234.28
OD005010,O01672,P0142,1,42626.52
OD005011,O01673,P0238,2,12684.94
OD005012,O01673,P0035,1,44323.81
OD005013,O01673,P0393,3,60485.07
OD005014,O01674,P0279,2,45956.62
OD005015,O01674,P0464,1,39575.17
OD005016,O01675,P0095,1,43421.39
OD005017,O01676,P0114,3,35694.45
OD005018,O01676,P0453,1,34440.96
OD005019,O01676,P0224,2,1190.06
OD005020,O01677,P0109,1,29170.71
OD005021,O01677,P0449,2,63754.38
OD005022,O01677,P0391,2,87302.0
OD005023,O01677,P0200,3,41824.32
OD005024,O01677,P0387,2,74222.98
OD005025,O01678,P0463,1,8622.35
OD005026,O01678,P0431,3,11917.59
OD005027,O01679,P0040,1,27945.65
OD005028,O01679,P0109,1,29170.71
OD005029,O01679,P0435,3,143900.76
OD005030,O01679,P0223,2,16256.24
OD005031,O01679,P0287,1,28596.46
OD005032,O01680,P0408,3,90181.23
OD005033,O01681,P0212,2,49276.18
OD005034,O01681,P0409,2,96139.38
OD005035,O01681,P0437,2,33345.08
OD005036,O01681,P0300,3,30209.37
OD005037,O01681,P0252,2,55679.46
OD005038,O01682,P0053,2,57477.82
OD005039,O01682,P0228,2,85375.2
OD005040,O01683,P0303,2,91623.1
OD005041,O01683,P0362,2,36407.72
OD005042,O01683,P0205,3,11683.8
OD005043,O01683,P0043,3,95470.65
OD005044,O01684,P0361,1,22373.88
OD005045,O01684,P0273,1,36008.68
OD005046,O01685,P0129,2,52995.3
OD005047,O01685,P0408,1,30060.41
OD005048,O01685,P0087,3,7825.47
OD005049,O01686,P0417,3,144485.46
OD005050,O01686,P0231,1,36040.9
OD005051,O01686,P0456,3,96085.98
OD005052,O01686,P0243,1,39529.4
OD005053,O01687,P0140,1,28789.71
OD005054,O01687,P0109,2,58341.42
OD005055,O01688,P0411,3,57315.0
OD005056,O01688,P0359,3,51888.63
OD005057,O01688,P0286,1,34386.6
OD005058,O01688,P0127,2,86439.86
OD005059,O01688,P0085,3,99549.84
OD005060,O01689,P0477,1,40796.04
OD005061,O01689,P0025,2,65365.6
OD005062,O01690,P0498,2,46054.46
OD005063,O01690,P0050,1,48838.18
OD005064,O01691,P0208,3,137981.85
OD005065,O01691,P0361,1,22373.88
OD005066,O01691,P0162,1,48541.96
OD005067,O01691,P0499,2,44758.16
OD005068,O01691,P0110,2,83470.56
OD005069,O01692,P0494,3,79167.45
OD005070,O01692,P0276,3,51198.39
OD005071,O01692,P0003,1,48147.23
OD005072,O01692,P0422,2,47390.44
OD005073,O01693,P0073,3,88802.82
OD005074,O01693,P0053,1,28738.91
OD005075,O01693,P0442,1,48049.73
OD005076,O01693,P0012,3,48305.67
OD005077,O01694,P0276,3,51198.39
OD005078,O01695,P0366,2,14397.72
OD005079,O01695,P0330,3,83306.01
OD005080,O01695,P0143,1,38572.8
OD005081,O01695,P0225,3,104885.31
OD005082,O01696,P0019,1,14547.49
OD005083,O01696,P0377,3,46528.47
OD005084,O01696,P0301,3,52313.85
OD005085,O01696,P0406,2,71329.38
OD005086,O01696,P0274,1,36502.79
OD005087,O01697,P0260,3,12782.04
OD005088,O01698,P0192,2,65762.18
OD005089,O01698,P0134,3,104001.84
OD005090,O01698,P0409,1,48069.69
OD005091,O01699,P0354,1,42154.64
OD005092,O01699,P0234,2,63310.24
OD005093,O01699,P0046,3,101193.81
OD005094,O01699,P0161,2,57995.8
OD005095,O01700,P0492,2,10356.26
OD005096,O01700,P0376,2,85027.62
OD005097,O01700,P0380,3,25064.49
OD005098,O01700,P0491,1,14220.38
OD005099,O01700,P0401,2,8418.08
OD005100,O01701,P0140,1,28789.71
OD005101,O01702,P0256,2,76192.06
OD005102,O01702,P0393,2,40323.38
OD005103,O01702,P0123,3,11527.41
OD005104,O01702,P0173,2,72693.04
OD005105,O01702,P0229,3,55491.21
OD005106,O01703,P0227,3,108041.88
OD005107,O01703,P0211,2,85191.94
OD005108,O01703,P0339,2,31465.92
OD005109,O01704,P0189,3,63351.42
OD005110,O01704,P0337,1,4887.85
OD005111,O01704,P0405,2,73402.82
OD005112,O01704,P0199,2,42664.0
OD005113,O01704,P0077,2,63540.52
OD005114,O01705,P0302,3,53849.7
OD005115,O01706,P0383,2,79706.9
OD005116,O01706,P0409,2,96139.38
OD005117,O01707,P0195,3,115124.85
OD005118,O01708,P0330,3,83306.01
OD005119,O01708,P0300,3,30209.37
OD005120,O01708,P0032,3,66397.17
OD005121,O01709,P0173,3,109039.56
OD005122,O01709,P0457,3,76672.47
OD005123,O01709,P0336,2,48680.3
OD005124,O01709,P0184,2,81184.64
OD005125,O01710,P0386,1,26873.03
OD005126,O01710,P0241,3,126024.42
OD005127,O01710,P0346,3,39770.88
OD005128,O01710,P0466,3,96212.22
OD005129,O01710,P0491,1,14220.38
OD005130,O01711,P0013,3,8631.57
OD005131,O01711,P0034,2,46906.34
OD005132,O01711,P0277,2,95197.56
OD005133,O01712,P0277,1,47598.78
OD005134,O01712,P0179,1,15898.63
OD005135,O01712,P0207,3,95434.8
OD005136,O01713,P0402,3,15456.48
OD005137,O01713,P0192,2,65762.18
OD005138,O01714,P0226,2,44050.54
OD005139,O01714,P0253,3,86577.21
OD005140,O01714,P0037,3,108149.19
OD005141,O01715,P0207,2,63623.2
OD005142,O01715,P0103,3,131637.57
OD005143,O01715,P0292,2,12783.32
OD005144,O01715,P0238,2,12684.94
OD005145,O01715,P0047,3,55656.33
OD005146,O01716,P0017,1,1885.0
OD005147,O01716,P0072,3,91758.27
OD005148,O01716,P0031,2,7414.64
OD005149,O01716,P0188,2,26281.06
OD005150,O01717,P0377,3,46528.47
OD005151,O01717,P0092,1,40584.21
OD005152,O01717,P0390,3,141141.45
OD005153,O01717,P0011,3,37919.79
OD005154,O01717,P0090,3,13623.66
OD005155,O01718,P0441,1,31441.06
OD005156,O01719,P0152,1,24420.94
OD005157,O01719,P0335,1,27474.41
OD005158,O01719,P0215,1,12235.32
OD005159,O01719,P0071,1,31890.26
OD005160,O01720,P0388,3,144155.34
OD005161,O01720,P0462,1,34764.62
OD005162,O01721,P0389,1,2990.09
OD005163,O01721,P0342,1,11727.32
OD005164,O01722,P0167,1,9807.77
OD005165,O01722,P0336,2,48680.3
OD005166,O01722,P0378,2,89920.84
OD005167,O01722,P0301,3,52313.85
OD005168,O01723,P0390,2,94094.3
OD005169,O01723,P0227,1,36013.96
OD005170,O01723,P0500,1,30616.24
OD005171,O01724,P0135,3,83307.84
OD005172,O01724,P0200,2,27882.88
OD005173,O01724,P0415,2,74935.54
OD005174,O01725,P0467,2,12030.4
OD005175,O01725,P0386,3,80619.09
OD005176,O01725,P0477,3,122388.12
OD005177,O01725,P0496,1,6446.33
OD005178,O01726,P0303,3,137434.65
OD005179,O01726,P0267,3,111377.79
OD005180,O01726,P0478,3,135643.38
OD005181,O01726,P0236,3,22093.83
OD005182,O01727,P0100,1,7336.08
OD005183,O01727,P0227,2,72027.92
OD005184,O01727,P0429,1,25226.17
OD005185,O01727,P0323,1,47004.89
OD005186,O01728,P0090,1,4541.22
OD005187,O01729,P0285,2,98337.66
OD005188,O01729,P0099,2,10174.16
OD005189,O01730,P0305,2,24769.32
OD005190,O01730,P0258,2,97930.34
OD005191,O01730,P0001,2,91621.56
OD005192,O01730,P0021,3,26094.06
OD005193,O01730,P0275,2,80521.88
OD005194,O01731,P0060,1,25955.43
OD005195,O01731,P0273,3,108026.04
OD005196,O01732,P0448,2,15022.82
OD005197,O01733,P0155,2,14343.14
OD005198,O01734,P0457,2,51114.98
OD005199,O01734,P0062,3,2159.76
OD005200,O01734,P0440,2,55009.08
OD005201,O01734,P0132,1,16953.1
OD005202,O01734,P0351,1,16869.29
OD005203,O01735,P0271,2,50483.8
OD005204,O01735,P0261,3,103942.83
OD005205,O01735,P0464,3,118725.51
OD005206,O01736,P0066,1,40944.42
OD005207,O01736,P0422,2,47390.44
OD005208,O01736,P0007,1,3639.73
OD005209,O01736,P0492,2,10356.26
OD005210,O01737,P0002,1,29810.32
OD005211,O01737,P0355,1,48668.56
OD005212,O01737,P0013,3,8631.57
OD005213,O01737,P0378,1,44960.42
OD005214,O01738,P0187,2,92151.5
OD005215,O01738,P0486,2,6785.26
OD005216,O01739,P0282,1,38700.74
OD005217,O01740,P0434,2,11145.14
OD005218,O01740,P0376,2,85027.62
OD005219,O01741,P0271,2,50483.8
OD005220,O01741,P0383,1,39853.45
OD005221,O01742,P0476,1,635.14
OD005222,O01742,P0283,1,18807.75
OD005223,O01742,P0332,2,94826.36
OD005224,O01743,P0145,1,19289.24
OD005225,O01743,P0002,3,89430.96
OD005226,O01744,P0322,1,37337.54
OD005227,O01744,P0183,2,26211.78
OD005228,O01744,P0035,2,88647.62
OD005229,O01744,P0324,3,58152.0
OD005230,O01745,P0348,1,19437.03
OD005231,O01746,P0255,3,67473.18
OD005232,O01746,P0068,1,14521.52
OD005233,O01746,P0122,2,51261.12
OD005234,O01747,P0086,2,90828.36
OD005235,O01747,P0371,3,47520.69
OD005236,O01748,P0347,3,145601.43
OD005237,O01748,P0085,2,66366.56
OD005238,O01749,P0092,3,121752.63
OD005239,O01749,P0310,3,97665.48
OD005240,O01749,P0334,3,33337.29
OD005241,O01749,P0362,2,36407.72
OD005242,O01749,P0058,1,19851.06
OD005243,O01750,P0398,1,42310.86
OD005244,O01750,P0456,1,32028.66
OD005245,O01750,P0431,2,7945.06
OD005246,O01750,P0146,2,36238.98
OD005247,O01750,P0430,2,86703.36
OD005248,O01751,P0478,1,45214.46
OD005249,O01751,P0340,3,141917.1
